Player,Date,Opponent,Event,Result,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC
TomBlackledge,"Nov 30, 2003",Evert Fyeet,UC 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomBlackledge,"Nov 4, 2007",Stefan Struve,CG 5,L,-,-,-,-,-,-,-,-,-,-,-,-
TomBlackledge,"Oct 1, 2005",Tengiz Tedoradze,CWFC,L,-,-,-,-,-,-,-,-,-,-,-,-
TomBlackledge,"Sep 18, 2004",Neil Hall,CWFC 8,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Apr 13, 2013",Evgeniy Odnorog,BB,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomDuquesnoy,"Apr 13, 2013",Azdren Thaqi,BB,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomDuquesnoy,"Apr 15, 2017",Patrick Williams,UFC Fight Night,W,6,6,10,13,1,1,0,0.000,0,0,0,0%
TomDuquesnoy,"Apr 5, 2014",Teddy Violet,BAMMA 15,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Aug 25, 2013",Scott Hunt,Killacam Promotions 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomDuquesnoy,"Dec 14, 2013",James Saville,BAMMA 14,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Dec 16, 2016",Alan Philpott,BAMMA 27,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Dec 8, 2012",Andrew Elliott,Killacam Promotions 5,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomDuquesnoy,"Feb 11, 2012",Aboubacar Askabov,HFC,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Feb 2, 2013",Makwan Amirkhani,Cage 21,L,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Feb 21, 2015",Krzysztof Klaczek,BAMMA 18,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Feb 27, 2016",Damien Rooney,BAMMA 24,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Jun 23, 2012",Mickael Ignaczak,HFC 5,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Mar 17, 2018",Terrion Ware,UFC Fight Night,W,0,1,1,2,0,0,0,0.000,0,3,0,0%
TomDuquesnoy,"May 14, 2016",Shay Walsh,BAMMA 25,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"May 6, 2012",Manuel Collet,Shooto Belgium,W,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Oct 7, 2017",Cody Stamann,UFC 216,L,0,0,2,4,0,0,0,0.000,1,1,0,100%
TomDuquesnoy,"Sep 13, 2014",Ashleigh Grimshaw,BAMMA 16,D,-,-,-,-,-,-,-,-,-,-,-,-
TomDuquesnoy,"Sep 19, 2015",Brendan Loughnane,BAMMA 22,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomEgan,"Jan 17, 2009",John Hathaway,UFC 93,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomEgan,"Mar 14, 2014",Chip Moraza-Pollard,CES MMA,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Feb 23, 2002",Anthony Argonas,MD 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Feb 25, 2005",Josh Hendricks,KOTC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Feb 27, 2010",Bruno Hosier,MFL 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Jun 15, 2002",Gary Lewis,MD 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Jun 7, 2008",Gregory Milliard,TKO 34,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Mar 4, 2006",Icho Larenas,UFC 58,W,0,0,4,7,0,0,0,0.000,6,7,0,86%
TomMurphy,"Nov 6, 2004",Jason Guida,ME,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomMurphy,"Oct 17, 2009",Jason Cecil,MFL 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomNolan,"Aug 17, 2024",Alex Reyes,UFC 305,W,7,8,19,25,0,0,0,0.000,0,0,0,0%
TomNolan,"Aug 8, 2023",Bogdan Grad,Dana White's Contender Series,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomNolan,"Dec 12, 2020",Sam Flint,XFC 46,W,-,-,-,-,-,-,-,-,-,-,-,-
TomNolan,"Dec 2, 2022",Adam Cook,Eternal MMA 72,W,-,-,-,-,-,-,-,-,-,-,-,-
TomNolan,"Feb 8, 2025",Viacheslav Borshchev,UFC 312,W,0,1,5,10,0,0,0,0.000,1,8,0,12%
TomNolan,"Jan 13, 2024",Nikolas Motta,UFC Fight Night,L,0,0,1,2,0,0,0,0.000,0,0,0,0%
TomNolan,"Jul 16, 2022",Niam Stephen,Eternal MMA 67,W,-,-,-,-,-,-,-,-,-,-,-,-
TomNolan,"Mar 18, 2023",Aidan Aguilera,Eternal MMA 74,W,-,-,-,-,-,-,-,-,-,-,-,-
TomNolan,"May 18, 2024",Victor Martinez,UFC Fight Night,W,0,0,0,1,0,0,0,0.000,0,0,0,0%
TomNolan,"Nov 20, 2021",Trevor Sinclair,Eternal MMA 63,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Apr 21, 2007",Xavier Foupa-Pokam,Cage Rage 21,L,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Aug 16, 2014",Sam Alvey,UFC Fight Night,W,3,3,3,9,0,0,0,0.000,0,4,0,0%
TomWatson,"Aug 3, 2013",Thales Leites,UFC 163,L,1,2,6,11,0,0,0,0.000,0,0,0,0%
TomWatson,"Aug 8, 2015",Chris Camozzi,UFC Fight Night,L,10,13,13,21,1,1,0,0.000,1,8,0,12%
TomWatson,"Aug 9, 2008",Lloyd Clarkson,AFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Dec 1, 2007",Mark Epstein,Cage Rage 24,L,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Dec 6, 2008",Daniel Cubitt,Ultimate Challenge MMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Feb 1, 2014",Nick Catone,UFC 169,L,0,0,6,9,0,0,0,0.000,0,0,0,0%
TomWatson,"Feb 10, 2007",Daijiro Matsui,Cage Rage 20,L,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Feb 16, 2013",Stanislav Nedkov,UFC on FUEL TV,W,22,30,28,51,0,0,0,0.000,0,0,0,0%
TomWatson,"Feb 19, 2006",Michael Watson,ZTFN 1,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Feb 26, 2010",Travis Galbraith,MFC 24,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Jan 31, 2015",Rafael Natal,UFC 183,L,0,0,1,2,0,0,0,0.000,0,0,0,0%
TomWatson,"Jul 12, 2008",John Phillips,Cage Rage 27,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Jul 14, 2007",Ed Smith,Cage Rage 22,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Jun 25, 2006",Tulio Palhares,ZTFN 2,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Jun 27, 2009",John Maguire,BAMMA 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Mar 24, 2012",Jack Marshman,BAMMA 9,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Mar 3, 2007",Dorlan O'Malley,Cage Rage,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"Mar 8, 2008",Pierre Guillet,Cage Rage 25,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"May 15, 2010",Matt Horwich,BAMMA 3,W,-,-,-,-,-,-,-,-,-,-,-,-
TomWatson,"May 21, 2011",Murilo Rua,BAMMA 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Oct 24, 2009",Denniston Sutherland,Ultimate Challenge MMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Sep 10, 2010",Jesse Taylor,MFC 26,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Sep 25, 2010",Alex Reid,BAMMA 4,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TomWatson,"Sep 29, 2012",Brad Tavares,UFC on FUEL TV,L,7,7,4,9,0,0,0,0.000,0,2,0,0%
TommySpeer,"Apr 2, 2008",Anthony Johnson,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,2,0,0%
TommySpeer,"Dec 8, 2007",Mac Danzig,The Ultimate Fighter 6 Finale,L,2,3,0,0,2,2,0,0.000,0,0,0,0%
TommySpeer,"Feb 11, 2012",Mats Nilsson,CWFC,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TommySpeer,"Jul 23, 2011",Indalecio Tat Romero,EC 188,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TommySpeer,"Mar 19, 2010",Ryan Ford,TFC 10,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TommySpeer,"May 12, 2007",Sidney Silva,WEC 27,W,-,-,-,-,-,-,-,-,-,-,-,-
TommySpeer,"Oct 13, 2012",Jeremy Kimball,MFW,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TommySpeer,"Oct 3, 2009",Travis Perzynski,FN,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyDeSouza,"Dec 29, 2007",Roan Carneiro,UFC 79,L,2,2,3,3,0,0,1,0.000,0,0,0,0%
TonyDeSouza,"Dec 30, 2006",Thiago Alves,UFC 66,L,1,1,0,0,0,0,0,0.000,0,8,0,0%
TonyDeSouza,"Jun 29, 2001",Paul Rodriguez,UFC 32,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyDeSouza,"May 4, 2001",Steve Berger,UFC 31,W,0,0,2,3,0,0,0,0.200,5,5,1,100%
TonyDeSouza,"Nov 3, 2001",Chatt Lavender,WFA 1,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyDeSouza,"Oct 10, 2006",Dustin Hazelett,UFC Ortiz vs. Shamrock 3,W,0,0,0,0,0,0,0,0.000,1,1,0,100%
TonyDeSouza,"Sep 28, 2001",Jutaro Nakao,UFC 33,L,0,1,0,0,1,1,0,0.000,0,0,0,0%
TonyFerguson,"Apr 12, 2008",Steve Avalos,CXF,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyFerguson,"Aug 3, 2024",Michael Chiesa,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Aug 30, 2014",Danny Castillo,UFC 177,W,0,0,0,3,0,0,1,0.000,0,0,0,0%
TonyFerguson,"Dec 11, 2015",Edson Barboza,The Ultimate Fighter 22 Finale,W,0,0,1,1,0,0,0,0.000,0,2,0,0%
TonyFerguson,"Dec 12, 2020",Charles Oliveira,UFC 256,L,0,0,1,1,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Dec 16, 2023",Paddy Pimblett,UFC 296,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Dec 18, 2009",Chris Kennedy,NFAMMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Dec 3, 2011",Yves Edwards,The Ultimate Fighter 14 Finale,W,2,2,5,11,0,0,0,0.000,1,1,0,100%
TonyFerguson,"Dec 6, 2014",Abel Trujillo,UFC 181,W,0,0,1,2,0,0,0,0.000,1,1,0,100%
TonyFerguson,"Feb 28, 2015",Gleison Tibau,UFC 184,W,0,0,0,0,0,0,0,0.000,1,1,0,100%
TonyFerguson,"Feb 6, 2009",Karen Darabedyan,All Star Boxing,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Jan 4, 2009",Frank Park,LBFN 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Jul 12, 2008",Brandon Adams,TFA 11,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Jul 13, 2016",Lando Vannata,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Jul 15, 2015",Josh Thomson,UFC Fight Night,W,0,0,4,4,0,0,1,0.000,0,1,0,0%
TonyFerguson,"Jul 17, 2009",James Fanshier,RF,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyFerguson,"Jul 29, 2023",King Green,UFC 291,L,0,0,2,2,0,0,0,0.000,0,3,0,0%
TonyFerguson,"Jun 1, 2011",Chuck O'Neil,The Ultimate Fighter 13 Semifinal,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyFerguson,"Jun 4, 2011",Ramsey Nijem,The Ultimate Fighter 13 Finale,W,0,0,1,2,1,1,0,0.000,2,3,0,67%
TonyFerguson,"Jun 8, 2019",Donald Cerrone,UFC 238,W,0,0,1,2,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Mar 26, 2010",David Gardner,CA Fight Syndicate,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyFerguson,"Mar 5, 2009",Daniel Hernandez,Pryme Time Promotions,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"May 15, 2021",Beneil Dariush,UFC 262,L,0,0,1,1,0,0,0,0.000,0,0,0,0%
TonyFerguson,"May 24, 2014",Katsunori Kikuno,UFC 173,W,0,0,1,1,0,0,0,0.500,1,2,1,50%
TonyFerguson,"May 28, 2009",Devin Benjamin,Pryme Time Promotions,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyFerguson,"May 5, 2012",Michael Johnson,UFC on Fox,L,0,1,0,0,0,0,0,0.000,0,1,0,0%
TonyFerguson,"May 7, 2022",Michael Chandler,UFC 274,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"May 9, 2020",Justin Gaethje,UFC 249,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Nov 5, 2016",Rafael Dos Anjos,UFC Fight Night,W,1,1,2,3,0,0,0,0.000,0,2,0,0%
TonyFerguson,"Oct 16, 2009",Jamie Toney,NFAMMA,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Oct 19, 2013",Mike Rio,UFC 166,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Oct 6, 2018",Anthony Pettis,UFC 229,W,0,0,4,7,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Oct 7, 2017",Kevin Lee,UFC 216,W,0,0,1,1,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Sep 10, 2022",Nate Diaz,UFC 279,L,0,0,0,0,0,0,0,0.000,1,3,0,33%
TonyFerguson,"Sep 13, 2008",Joe Schilling,TFA 12,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Sep 24, 2011",Aaron Riley,UFC 135,W,0,0,2,3,0,0,0,0.000,0,0,0,0%
TonyFerguson,"Sep 25, 2010",Brock Jardine,PureCombat 12,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Apr 16, 2016",Dylan Cala,ROD,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Apr 17, 2021",Anthony Birchak,UFC Fight Night,W,0,1,1,4,0,0,0,0.000,4,6,0,67%
TonyGravely,"Apr 8, 2017",Manny Bermudez,Cage Titans FC,L,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Aug 11, 2018",Bruno Ferreira,M-1 Global,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Aug 13, 2019",Ray Rodriguez,Dana White's Contender Series,W,2,3,2,2,8,8,1,0.200,3,5,1,60%
TonyGravely,"Aug 6, 2016",Ricky Bandejas,CFFC 60,L,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Feb 4, 2016",Reginald Barnett Jr.,EWC 9,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Jan 19, 2019",Kris Moutinho,CES 54,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Jan 22, 2022",Saimon Oliveira,UFC 270,W,2,3,2,4,0,0,0,0.000,11,15,0,73%
TonyGravely,"Jan 25, 2020",Brett Johns,UFC Fight Night,L,3,3,8,12,10,11,0,0.000,5,7,0,71%
TonyGravely,"Jan 9, 2016",Dwayne Holman Jr.,CFFC 55,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Jul 21, 2017",Keith Richardson,LFA 17,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Jun 22, 2018",James Quigg,FLP,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Jun 4, 2022",Johnny Munoz,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyGravely,"Mar 11, 2023",Victor Henry,UFC Fight Night,L,7,10,11,12,0,0,0,0.000,3,17,0,18%
TonyGravely,"Mar 29, 2019",Darren Mima,CES 55,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Mar 4, 2016",Paul Grant,ROC 54,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"May 12, 2018",Patchy Mix,KOTC,L,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"May 13, 2017",Francis Healy,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"May 21, 2016",Dave Roberts,CFFC 58,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Nov 14, 2020",Geraldo de Freitas,UFC Fight Night,W,1,1,4,5,0,0,0,0.059,7,17,1,41%
TonyGravely,"Nov 18, 2016",Merab Dvalishvili,ROC 57,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyGravely,"Nov 2, 2018",Kody Nordby,CES 53,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Nov 21, 2015",Vladimir Kazbekov,GPG 22,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Oct 10, 2015",Chad Wiggington,Elite Warrior Challenge 8,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Oct 21, 2017",Jerrell Hodge,Cage Fury Fighting Championships 68,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Oct 31, 2015",Pat Sabatini,CFFC 52,L,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Sep 15, 2018",Drako Rodriguez,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Sep 17, 2016",Tim Sosa,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyGravely,"Sep 17, 2022",Javid Basharat,UFC Fight Night,L,0,0,3,7,0,0,0,0.000,2,13,0,15%
TonyGravely,"Sep 18, 2021",Nate Maness,UFC Fight Night,L,2,2,4,6,2,2,0,0.000,1,6,0,17%
TonyGravely,"Sep 22, 2017",Jordan Morales,PACF,W,-,-,-,-,-,-,-,-,-,-,-,-
TonyHalme,"May 30, 1997",Randy Couture,UFC 13,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyKelley,"Apr 26, 2013",Kody Thrasher,HF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
TonyKelley,"Aug 15, 2020",Kai Kamaka III,UFC 252,L,19,21,19,23,0,0,0,0.000,0,1,0,0%
TonyKelley,"Dec 11, 2021",Randy Costa,UFC 269,W,28,35,4,7,0,0,0,0.000,0,0,0,0%
